company_id,fiscal_year,years_in_business,total_fixed_assets,current_assets,total_assets,shareholders_equity,total_debt,short_term_debt,long_term_debt,production_value,production_costs,operating_income,financial_income,financial_expenses,net_profit_loss,roe,roi,leverage,current_ratio,quick_ratio,debt_to_assets,profit_margin,financial_health_class,revenue_change,health_numeric,roe_missing,leverage_missing,revenue_change_missing,province_BG,province_BO,province_CA,province_CT,province_FI,province_GE,province_MI,province_MO,province_NP,province_PA,province_PD,province_PG,province_PR,province_RE,province_RM,province_TO,province_TS,province_VE,province_VR,region_Emilia-Romagna,region_Friuli-Venezia Giulia,region_Lazio,region_Liguria,region_Lombardia,region_Piemonte,region_Puglia,region_Sardegna,region_Sicilia,region_Toscana,region_Umbria,region_Veneto,ateco_sector_25,ateco_sector_41,ateco_sector_43,ateco_sector_45,ateco_sector_46,ateco_sector_47,ateco_sector_56,ateco_sector_62,ateco_sector_68,ateco_sector_71,ateco_sector_77,ateco_sector_82,legal_form_SAS,legal_form_SNC,legal_form_SPA,legal_form_SRL,bankruptcy_next_year_True,implied_current_liabilities,implied_inventory,net_profit_margin,operating_margin,wc_to_assets,interest_coverage,roe_sector_relative,equity_multiplier,roce,long_term_debt_to_equity,roa,debt_to_equity,roe_yoy_change,profit_margin_yoy_change,debt_to_equity_yoy_change,roa_yoy_change,profitability_x_leverage,size_x_liquidity,altman_z_score_ersatz,roe_rolling_2yr_avg,roe_volatility,profit_margin_rolling_2yr_avg
COMP_00005,2020,51,73869307.08,163417971.75,237287278.83,60177594.11,177109684.72,71515612.03,105594072.69,214542154.53,212452172.16,2089982.37,896796.6,7687765.99,-5597783.62,-0.093,0.0088,2.9431,2.2851,1.371,0.7464,-0.0261,D,484.81,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,71514550.88856028,65371522.48178385,-0.026091765659122346,0.009741593089612338,0.38730867206447167,0.2360099475422706,0.0,3.943116742026164,0.012607516302309309,1.7547074497026323,0.008807814646891877,2.9431167420261803,-0.35519999999999996,-0.11285248850651909,1.5799993108490575,-0.11955466452928784,-0.07679111234038673,0.0,0.4938361948121092,0.0846,0.2511643286774617,0.030334478594137203
COMP_00006,2018,10,271717563.2,304280948.95,575998512.14,214993145.72,361005366.42,184645491.37,176359875.06,584979969.39,555649294.9,29330674.49,380976.09,8715575.56,20615098.93,0.0959,0.0509,1.6791,1.6479,0.9888,0.6267,0.0352,B,15.98,3,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,184647590.44991174,121701411.51312727,0.03524069200437203,0.05013962190976406,0.20769733945252,1.624943960299723,0.0,2.67914825940618,0.07494724776252591,0.8203046402683203,0.05092144141315238,1.679148259406185,0.0,0.0,0.0,0.0,0.059174346639410756,0.0,0.41727756400642685,0.0959,0.0,0.03524069200437203
COMP_00006,2019,11,143468059.43,319141103.63,462609163.06,74634459.99,387974703.07,267110375.96,120864327.11,652215334.93,621039561.79,31175773.15,1058511.37,12094726.67,19081046.48,0.2557,0.0674,5.1983,1.1948,0.7169,0.8387,0.0293,C,11.49,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,267108165.82008216,127651259.55358312,0.029255746466077613,0.04779981622686922,0.11247710154666586,1.6071033963455874,0.0,6.198332018774935,0.159466056900677,1.6194171851205537,0.0673911708617766,5.198332018774948,0.1598,-0.0059849455382944144,3.5191837593687634,0.016469729448624217,0.1520810835877733,0.0,0.3573633856998618,0.17579999999999998,0.11299566363361027,0.03224821923522482
COMP_00006,2020,12,146241118.8,154499578.99,300740697.8,164217414.36,136523283.44,56448670.95,80074612.49,243745591.27,225053835.0,18691756.26,547168.22,3493631.41,15198124.85,0.0925,0.0622,0.8314,2.737,1.6422,0.454,0.0624,B,-62.63,3,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,56448491.97716771,61799865.46509519,0.06235240920999792,0.07668551526454004,0.32603198612659456,2.7382517895875274,0.0,1.8313569177304767,0.07651392805203013,0.48761340447401436,0.0621524003792477,0.8313569177304829,-0.16319999999999998,0.033096662743920306,-4.366975101044465,-0.0052387704825288955,0.05183710673389365,0.0,0.5963413046034308,0.17409999999999998,0.11539982668964455,0.04580407783803776
COMP_00007,2018,1,17146795.47,42539120.85,59685916.32,29774734.15,29911182.17,19470865.24,10440316.92,103872066.0,94167355.25,9704710.75,90743.57,926662.23,8778048.52,0.2948,0.1626,1.0046,2.1848,1.3109,0.5011,0.0845,B,-7.305,3,0,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,19470478.47836027,17015270.612717524,0.08450826923958474,0.0934294572517688,0.38650059836493345,6.489018518115969,0.0,2.0045826780286466,0.2413180427927939,0.3506434975171609,0.1625963267107941,1.0045826780286802,0.0,0.0,0.0,0.0,0.08489554342827077,0.0,1.0003685961835407,0.2948,0.0,0.08450826923958474
COMP_00007,2019,1,476686822.62,563201610.12,1039888432.74,122172893.43,917715539.31,540742314.69,376973224.63,1357787448.68,1311745065.94,46042382.74,164380.42,43868074.14,2174308.59,0.0178,0.0443,7.5116,1.0415,0.6249,0.8825,0.0016,D,1207.17,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,540759548.113732,225280968.50372887,0.0016013615327743643,0.033909860328110254,0.021581220926879106,1.0034129480822946,0.0,8.511613366477274,0.09224547838876324,3.0855717176411717,0.044276271656068886,7.511613366477281,-0.277,-0.08290690770681038,6.507030688448601,-0.11832005505472522,0.012028808694150461,0.0,0.17200916157728224,0.1563,0.19586857838867366,0.04305481538617955
COMP_00007,2020,2,86456420.93,106834724.52,193291145.44,79030743.45,114260401.99,46699555.69,67560846.3,126934480.98,111570507.33,15363973.65,423113.86,5048407.85,10315565.8,0.1305,0.0795,1.4458,2.2877,1.3726,0.5911,0.0813,B,-90.65,3,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,46699601.26782302,42734851.81978612,0.08126685294932003,0.12103861402655951,0.3111116296366683,2.689291019883153,0.0,2.4457715694182496,0.10480804835478341,0.854867907736975,0.07948617415984578,1.4457715694182622,0.11270000000000001,0.07966549141654566,-6.065841797059019,0.035209902503776896,0.11749330553022155,0.0,0.635638330291493,0.07415000000000001,0.07969093423972382,0.041434107241047194
COMP_00008,2018,36,22412871.78,73007023.67,95419895.45,28021991.96,67397903.49,43764268.51,23633634.98,226311634.97,209573872.03,16737762.94,236938.96,3155680.27,13582082.68,0.4847,0.1754,2.4052,1.6682,1.0009,0.7063,0.06,C,4.73,2,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,43763925.13252301,29203711.004857726,0.06001495540342142,0.07395891484862761,0.3064675181162828,4.966849730712606,0.0,3.4051788890027432,0.32402378344902977,0.8433959660589082,0.17541166714828782,2.4051788890027783,0.0,0.0,0.0,0.0,0.14434670376075243,0.0,0.9466195233288892,0.4847,0.0,0.06001495540342142
COMP_00008,2019,37,37970523.53,73282231.4,111252754.93,57408414.63,53844340.3,24275183.06,29569157.24,298495321.78,261854296.02,36641025.77,206692.66,1678381.34,34962644.43,0.609,0.3293,0.9379,3.0188,1.8113,0.484,0.1171,A,31.9,4,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,24275277.303803727,29312421.619620316,0.11712962274084952,0.12275242892083052,0.4405010386217484,13.609982243569764,0.0,1.937917213827057,0.42127027329387473,0.5150666053151638,0.32934937919563545,0.9379172138270744,0.12429999999999997,0.0571146673374281,-1.467261675175704,0.15393771204734763,0.10985788941771392,0.0,1.615454197691695,0.5468500000000001,0.0878933729014878,0.08857228907213548
COMP_00008,2020,38,199128444.13,455886202.72,655014646.85,354168966.94,300845679.91,190142130.22,110703549.69,1381020590.12,1332949145.26,48071444.86,1115000.96,14910851.0,33160593.86,0.0936,0.0734,0.8494,2.3976,1.4386,0.4593,0.024,B,362.66,3,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,190142647.8884518,182346989.46767324,0.02401165782554957,0.03480863732511254,0.4057062786450999,3.1957543730977087,0.0,1.8494411086021678,0.10340791651763073,0.3125726984113604,0.0733898777549144,0.8494411086021708,-0.5154,-0.09311796491529996,-0.08847610522490357,-0.25595950144072105,0.020396489242710817,0.0,0.7290341309653374,0.3513,0.36444283502354663,0.07057064028319955
COMP_00009,2018,52,191995126.11,360229721.72,552224847.83,264970735.24,287254112.59,153275471.44,133978641.15,598834490.49,547642182.94,51192307.55,2491142.3,12195881.67,38996425.88,0.1472,0.0927,1.0841,2.3502,1.4101,0.5202,0.0651,B,-7.305,3,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,153276133.28391913,144095046.17634568,0.06512054081602894,0.08548657160363542,0.37476326762426,3.5642523679418026,0.0,2.084097503559457,0.12831801603433127,0.5056356168112186,0.09270192703418378,1.0840975035594609,0.0,0.0,0.0,0.0,0.07059701572909896,0.0,0.7556322803619184,0.1472,0.0,0.06512054081602894
COMP_00009,2019,53,108557361.43,176349244.14,284906605.57,30361666.69,254544938.88,137587359.26,116957579.63,524056059.47,516196712.2,7859347.27,898322.6,12211414.84,-4352067.57,-0.1433,0.0276,8.262469999999992,1.2817,0.769,0.8934,-0.0083,D,-12.49,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,137590002.76975673,70542532.01005706,-0.008304584006530563,0.014997149881156748,0.13604191904466104,0.6175213936352912,0.0,9.38376040020979,0.05335004419465861,3.852146221884374,0.027585696913822424,8.383760400209821,-0.2905,-0.0734251248225595,7.299662896650361,-0.06511623012036136,-0.06962364253416675,0.0,0.25428310266920723,0.0019499999999999934,0.20541451993469206,0.02840797840474919
COMP_00009,2020,54,84462701.35,189955874.87,274418576.22,101054952.54,173363623.68,78192553.12,95171070.57,354789258.84,322529148.54,32260110.3,595114.94,8440689.27,23819421.04,0.2357,0.1176,1.7155,2.4293,1.4576,0.6317,0.0671,B,-32.3,3,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,78193634.658694,75980832.99148764,0.0671368155785737,0.09092752809224226,0.40726922262619114,3.7216700499457716,0.0,2.715538123788399,0.16440371974793477,0.9417754219648763,0.11755804123893242,1.7155381237884086,0.379,0.07544139958510426,-6.668222276421413,0.08997234432510999,0.11517576663479474,0.0,0.8766646032399064,0.04619999999999999,0.26799347006970153,0.02941611578602157
COMP_00010,2018,12,13268827136.396795,20550660605.341297,33426979184.946045,12836463471.18684,21524413254.544384,12260697569.95233,9465516267.951933,57691443907.63184,54408632609.86979,4247911360.8624983,97183169.95249966,782747267.3029956,3543853907.1869736,0.391,0.1997,1.2409,2.7021,1.6213,0.5537,0.0961,B,-1.59,3,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,7605437622.554189,8219964587.894192,0.061427720770188016,0.073631566019802,0.38726870624962234,3.947063560457933,0.0,2.6040645275840473,0.16451037017284156,0.7373928410421258,0.1270803244696296,1.6768180194536295,0.0,0.0,0.0,0.0,0.10300310908141724,0.0,0.8840875182493244,0.391,0.0,0.061427720770188016
